ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
GAA15CA146,1,6/28/2015,6,Sunday,345134N,0863327W,Huntsville,AL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA140,1,6/25/2015,6,Thursday,444435N,0853516W,Traverse City,MI,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR15LA202,1,6/29/2015,6,Monday,211826N,1580413W,Kapolei,HI,USA,0,0,NONE,SUBS,091 ,AIR ,OWRK,ARC,LDG
ERA15CA256,1,6/30/2015,6,Tuesday,321816N,0902438W,Raymond,MS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
GAA15CA148,1,6/27/2015,6,Saturday,402114N,0795528W,West Mifflin,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
WPR15FA204,1,7/1/2015,7,Wednesday,461433N,1170452W,Asotin,WA,USA,2,0,FATL,DEST,091 ,HELI,PERS,LALT,MNV
WPR15LA203,1,6/30/2015,6,Tuesday,404711N,1115824W,Salt Lake City,UT,USA,0,0,NONE,SUBS,135 ,AIR ,,SCF-NP,TOF
CEN15FA287,1,7/1/2015,7,Wednesday,325653N,0960534W,Quinlan,TX,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ICL
GAA15CA152,1,6/24/2015,6,Wednesday,291057N,0963700W,EDNA,TX,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-G,TOF
GAA15CA153,1,7/1/2015,7,Wednesday,434657N,1134655W,Mackay,ID,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LALT,ENR
GAA15CA151,1,6/21/2015,6,Sunday,451525N,0932040W,Andover,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
GAA15CA154,1,6/25/2015,6,Thursday,293707N,0962439W,Eagle Lake,TX,USA,0,0,NONE,SUBS,091 ,HELI,OWRK,AMAN,MNV
WPR15FA205,1,7/1/2015,7,Wednesday,451945N,1230411W,Newberg,OR,USA,2,0,FATL,DEST,091 ,HELI,INST,SCF-NP,APR
GAA15CA156,1,6/26/2015,6,Friday,402641N,1093041W,Vernal,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA15CA155,1,6/24/2015,6,Wednesday,382025N,0753034W,Salisbury,MD,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
CEN15MA290,1,7/3/2015,7,Friday,393407N,1060446W,Frisco,CO,USA,1,2,FATL,DEST,135 ,HELI,,LOC-I,TOF
ANC15LA044,1,7/3/2015,7,Friday,613008N,1493540W,Wasilla,AK,USA,0,0,NONE,SUBS,091 ,AIR ,FLTS,SCF-PP,ICL
WPR15FA206,1,7/2/2015,7,Thursday,431349N,1133550W,Carey,ID,USA,1,0,FATL,DEST,091 ,AIR ,PERS,UNK,ENR
CEN15FA289,1,7/3/2015,7,Friday,415745N,0881007W,Bartlett,IL,USA,1,0,FATL,DEST,091 ,AIR ,PERS,UNK,ENR
WPR15FA208,1,7/4/2015,7,Saturday,445509N,1230026W,Salem,OR,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN15FA291,1,7/4/2015,7,Saturday,275234N,0971811W,Portland,TX,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,MNV
ANC15CA045,1,6/29/2015,6,Monday,611835N,1483148W,Palmer,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN15LA294,1,7/1/2015,7,Wednesday,383345N,0943731W,Louisburg,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CFIT,ICL
ANC15LA046,1,7/4/2015,7,Saturday,610438N,1494948W,Anchorage,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
GAA15CA158,1,6/29/2015,6,Monday,373460N,1092860W,Blanding,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
GAA15CA159,1,6/20/2015,6,Saturday,435904N,0883431W,Oshkosh,WI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
ERA15WA260,1,7/6/2015,7,Monday,574600N,0282260E,Pskov,,RS,0,0,NONE,SUBS,NUSN,AIR ,UNK ,SCF-PP,ICL
ERA15MA259,1,7/7/2015,7,Tuesday,330939N,0795928W,Moncks Corner,SC,USA,2,0,FATL,DEST,091 ,AIR ,PERS,MAC,ENR
GAA15CA160,1,6/26/2015,6,Friday,482955N,1223945W,Anacortes,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA161,1,6/10/2015,6,Wednesday,405639N,0902549W,Galesburg,IL,USA,0,0,NONE,SUBS,UNK ,AIR ,,UNK,UNK
GAA15CA162,1,7/3/2015,7,Friday,333914N,1014944W,Lubbock,TX,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
GAA15CA163,1,6/22/2015,6,Monday,420547N,0830936W,Grosse Ile,MI,USA,0,0,NONE,SUBS,091 ,AIR ,EXEC,WILD,TOF
GAA15CA165,1,7/4/2015,7,Saturday,341848N,0975947W,Comanche,OK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA166,1,6/26/2015,6,Friday,363650N,0922359W,Gainesville,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
GAA15CA167,1,6/28/2015,6,Sunday,371211N,1075209W,Durango,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RAMP,TXI
ANC15CA047,1,7/7/2015,7,Tuesday,581142N,1362050W,Elfin Cove,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
GAA15CA168,1,7/1/2015,7,Wednesday,412645N,1064915W,Saratoga,WY,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-G,LDG
GAA15CA169,1,6/22/2015,6,Monday,395855N,0744134W,Pemberton,NJ,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-G,TOF
CEN15WA299,1,7/5/2015,7,Sunday,,,"Kempton, Germany",,GE,1,1,FATL,SUBS,NUSN,AIR ,,LOC-I,ICL
GAA15CA170,1,7/2/2015,7,Thursday,335559N,0780417W,Oak Island,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA171,1,7/9/2015,7,Thursday,323748N,1072136W,Hatch,NM,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,CFIT,MNV
GAA15CA172,1,7/8/2015,7,Wednesday,392418N,1191507W,Silver Springs,NV,USA,0,0,NONE,SUBS,091 ,GLI ,ASHO,WSTRW,APR
GAA15CA173,1,7/6/2015,7,Monday,352414N,0843332W,Athens,TN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,TXI
GAA15CA174,1,7/8/2015,7,Wednesday,454709N,1110949W,Belgrade,MT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA176,1,7/5/2015,7,Sunday,413030N,0741604W,Montgomery,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR15LA209,1,7/10/2015,7,Friday,334111N,1120434W,Phoenix,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,FUEL,LDG
CEN15LA303,1,7/5/2015,7,Sunday,390155N,0841621E,Cincinnati,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,MNV
ERA15CA262,1,7/12/2015,7,Sunday,351836N,0853112W,Viola,TN,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,OTHR,MNV
CEN15CA304,1,7/12/2015,7,Sunday,445126N,0930158W,South St. Paul,MN,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,LOC-G,TOF
ANC15LA048,1,7/11/2015,7,Saturday,582124N,1343449W,Juneau,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA15LA266,1,7/13/2015,7,Monday,420626N,0720213W,Southbridge,MA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,ICL
GAA15CA178,1,7/4/2015,7,Saturday,380321N,0971635W,Newton,KS,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-NP,APR
GAA15CA179,1,6/6/2015,6,Saturday,325805N,0965010W,Addison,TX,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
GAA15CA180,1,7/9/2015,7,Thursday,424129N,0881816W,Burlington,WI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA181,1,7/13/2015,7,Monday,433832N,1163810W,Caldwell,ID,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,EMG
GAA15CA183,1,6/30/2015,6,Tuesday,383417N,0900935W,Cahokia,IL,USA,0,0,NONE,SUBS,091 ,AIR ,FLTS,LOC-G,LDG
GAA15CA182,1,7/3/2015,7,Friday,304657N,0983943W,Llano,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR15FA212,1,7/11/2015,7,Saturday,483116N,1204448W,Mazama,WA,USA,2,1,FATL,DEST,091 ,AIR ,PERS,CFIT,ENR
CEN15FA305,1,7/14/2015,7,Tuesday,285423N,0953615W,Brazoria,TX,USA,2,0,FATL,DEST,091 ,AIR ,INST,OTHR,ENR
GAA15CA184,1,7/14/2015,7,Tuesday,423547N,1144747W,Buhl,ID,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
ERA15LA265,1,7/11/2015,7,Saturday,285006N,0813743W,Mount Dora,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,ICL
GAA15CA185,1,7/12/2015,7,Sunday,341628N,0784247W,Whiteville,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA15CA186,1,7/4/2015,7,Saturday,271144N,0815014W,Arcadia,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,LDG
GAA15CA187,1,6/26/2015,6,Friday,341601N,1095956W,Show Low,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
WPR15LA218,1,7/14/2015,7,Tuesday,442930N,1160000W,Cascade,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA15CA267,1,7/11/2015,7,Saturday,430154N,0781011W,Batavia,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR15FA215,1,7/11/2015,7,Saturday,484122N,1215813W,Twin Sisters Mtn,WA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,CFIT,ENR
GAA15CA188,1,7/15/2015,7,Wednesday,304101N,0982501W,Kingsland,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,APR
ANC15FA049,1,7/17/2015,7,Friday,582007N,1350401W,Juneau,AK,USA,1,4,FATL,SUBS,135 ,AIR ,,CFIT,ENR
ERA15LA270,1,7/9/2015,7,Thursday,305238N,0842555W,Climax,GA,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,OTHR,TOF
ERA15LA271,1,7/16/2015,7,Thursday,365833N,0841506W,Corbin,KY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,ENR
CEN15FA307,1,7/18/2015,7,Saturday,443621N,1092509W,Cody,WY,USA,4,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
GAA15CA189,1,7/18/2015,7,Saturday,383358N,1105725W,Hanksville,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
ANC15FA050,1,7/19/2015,7,Sunday,621938N,1501608W,Trapper Creek,AK,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LALT,MNV
CEN15FA310,1,7/21/2015,7,Tuesday,424740N,1110049W,Auburn,WY,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,MNV
ERA15LA273,1,7/19/2015,7,Sunday,341616N,0775410W,Wilmington,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA15LA274,1,7/19/2015,7,Sunday,403703N,0741440W,Linden,NJ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,TOF
GAA15CA190,1,7/18/2015,7,Saturday,361025N,0794811W,Greensboro,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
CEN15LA309,1,7/17/2015,7,Friday,450829N,0931236W,Anoka,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,TOF
ANC15CA051,1,7/14/2015,7,Tuesday,594847N,1502948W,Homer,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,TURB,MNV
WPR15LA220,1,7/21/2015,7,Tuesday,474041N,1155609W,Prichard,ID,USA,0,0,NONE,SUBS,091 ,AIR ,AOBV,SCF-PP,ENR
ERA15LA276,1,7/18/2015,7,Saturday,400621N,0761635W,Lititz,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
ERA15FA277,1,7/22/2015,7,Wednesday,275332N,0813643W,Lake Wales,FL,USA,1,1,FATL,DEST,091 ,AIR ,INST,LOC-I,APR
CEN15CA312,1,7/3/2015,7,Friday,385920N,1072054W,Somerset,CO,USA,0,0,NONE,SUBS,135 ,HELI,,OTHR,MNV
GAA15CA192,1,7/18/2015,7,Saturday,353338N,0761404W,Fairfield,NC,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,LOC-G,TOF
GAA15CA196,1,7/1/2015,7,Wednesday,450001N,1001649W,Forest City,SD,USA,0,0,NONE,SUBS,091 ,HELI,PERS,CFIT,MNV
ANC15CA052,1,7/22/2015,7,Wednesday,613654N,1493708W,Wasilla,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ANC15CA053,1,7/22/2015,7,Wednesday,601701N,1522729W,Kasilof,AK,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,LOC-G,TOF
GAA15CA197,1,7/21/2015,7,Tuesday,330710N,0940950W,Atlanta,TX,USA,0,0,NONE,SUBS,091 ,HELI,PERS,ARC,LDG
ANC15CA054,1,7/21/2015,7,Tuesday,621645N,1470641W,Talkeetna,AK,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,ARC,LDG
GAA15CA194,1,7/22/2015,7,Wednesday,373143N,1060245W,Monte Vista,CO,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,ARC,LDG
ANC15CA055,1,7/23/2015,7,Thursday,615110N,1512430E,Skweetna,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA15LA279,1,7/23/2015,7,Thursday,412515N,0763204W,Eagles Mere,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
ERA15LA280,1,7/24/2015,7,Friday,182859N,0662051W,Vega Baja,PR,USA,0,0,NONE,SUBS,091 ,HELI,OWRK,SCF-PP,ENR
WPR15FA222,1,7/26/2015,7,Sunday,335640N,1172601W,Riverside,CA,USA,1,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,MNV
CEN15FA315,1,7/25/2015,7,Saturday,423453N,0880042W,Bristol,WI,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN15FA316,1,7/26/2015,7,Sunday,334805N,0962757W,Colbert,OK,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA15CA198,1,7/26/2015,7,Sunday,315701N,0850745W,Eufaula,AL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,TOF
WPR15LA223,1,7/25/2015,7,Saturday,361223N,1151124W,North Las Vegas,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
GAA15CA200,1,7/23/2015,7,Thursday,335351N,1173557W,Corona,CA,USA,0,0,NONE,SUBS,091 ,HELI,INST,LOC-G,LDG
ANC15LA056,1,7/20/2015,7,Monday,590260N,1583453W,Dillingham,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOLI,ICL
GAA15CA201,1,7/23/2015,7,Thursday,382052N,0932043W,Warsaw,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN15LA319,1,7/22/2015,7,Wednesday,441642N,1051220W,Rozet,WY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
ANC15LA057,1,7/24/2015,7,Friday,542824N,1644948W,Cold Bay,AK,USA,0,0,NONE,SUBS,PUBU,AIR ,PUBF,CTOL,TOF
CEN15FA320,1,7/27/2015,7,Monday,451514N,0922751W,Amery,WI,USA,4,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,MNV
CEN15LA322,1,7/24/2015,7,Friday,421010N,0933828W,Gilbert,IA,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,ARC,EMG
ERA15LA285,1,7/25/2015,7,Saturday,402321N,0751726W,Perkasie,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
CEN15LA323,1,7/14/2015,7,Tuesday,381123N,0901426E,Fults,IL,USA,0,0,NONE,DEST,091 ,AIR ,SKYD,SCF-NP,MNV
CEN15FA321,1,7/27/2015,7,Monday,440418N,0961126W,Holland,MN,USA,3,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,MNV
ERA15LA289,1,7/23/2015,7,Thursday,261146N,0801005W,Fort Lauderdale,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-NP,MNV
CEN15FA328,1,7/29/2015,7,Wednesday,430644N,0880222W,Milwaukee,WI,USA,2,0,FATL,DEST,091 ,AIR ,PERS,ARC,LDG
ERA15LA291,1,7/29/2015,7,Wednesday,424052N,0720257W,Winchendon,MA,USA,0,0,NONE,SUBS,091 ,HELI,PERS,SCF-PP,ENR
CEN15FA325,1,7/24/2015,7,Friday,331502N,1071737W,Truth or Consequences,NM,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
CEN15LA326,1,7/28/2015,7,Tuesday,444352N,0944242W,Hector,MN,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,SCF-PP,APR
ANC15CA058,1,7/19/2015,7,Sunday,602306N,1661608W,Mekoryuk,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA15LA288,1,7/22/2015,7,Wednesday,264108N,0800534W,West Palm Beach,FL,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,GCOL,TXI
ANC15CA059,1,7/20/2015,7,Monday,612515N,1513133W,Beluga,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
GAA15CA203,1,7/23/2015,7,Thursday,405911N,0755913W,Hazleton,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA15CA206,1,7/25/2015,7,Saturday,464317N,0920234W,Duluth,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN15LA329,1,7/30/2015,7,Thursday,330935N,0953716E,Sulphur Springs,TX,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ICL
WPR15FA227,1,8/1/2015,8,Saturday,342026N,1190048W,Santa Paula,CA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,CFIT,ENR
ERA15LA292,1,7/23/2015,7,Thursday,391027N,0764017W,Baltimore,MD,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,LDG
CEN15FA331,1,8/1/2015,8,Saturday,330456N,0912739W,Wilmot,AR,USA,1,0,FATL,SUBS,137 ,AIR ,AAPL,LOC-I,MNV
WPR15LA228,1,8/2/2015,8,Sunday,451048N,1224437W,Hubbard,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,ENR
WPR15LA229,1,8/3/2015,8,Monday,471760N,1140700W,Saint Ignatius,MT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA15CA207,1,7/16/2015,7,Thursday,345214N,1181220W,Rosamond,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
GAA15CA208,1,7/22/2015,7,Wednesday,390242N,0853613W,North Vernon,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
GAA15CA209,1,7/30/2015,7,Thursday,302434N,0842111W,Tallahassee,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
ERA15LA294,1,8/1/2015,8,Saturday,402533N,0760221W,Reading,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
GAA15CA210,1,7/29/2015,7,Wednesday,415829N,1143928W,Jackpot,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR15LA230,1,8/4/2015,8,Tuesday,392301N,1220201W,Princeton,CA,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,SCF-PP,MNV
ERA15CA295,1,8/2/2015,8,Sunday,344510N,0825935W,West Union,SC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,STD
CEN15LA335,1,8/1/2015,8,Saturday,393100N,0895234W,Virden,IL,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOLI,TOF
GAA15CA213,1,7/11/2015,7,Saturday,301538N,0880740W,Dauphin Island,AL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA15LA296,1,8/3/2015,8,Monday,315315N,0870321W,Camden,AL,USA,0,0,NONE,SUBS,091 ,HELI,POSI,SCF-NP,APR
GAA15CA214,1,8/3/2015,8,Monday,253851N,0802560W,Miami,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR15LA233,1,8/6/2015,8,Thursday,365710N,1212750W,Hollister,CA,USA,1,1,FATL,SUBS,091 ,AIR ,PERS,CTOL,LDG
GAA15CA215,1,8/5/2015,8,Wednesday,400848N,1114019W,Spanish Fork,UT,USA,0,0,NONE,SUBS,091 ,AIR ,EXEC,GCOL,TXI
GAA15CA216,1,8/4/2015,8,Tuesday,343739N,0843137W,Ellijay,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,TOF
WPR15LA234,1,7/26/2015,7,Sunday,452348N,1152860W,Dixie,ID,USA,0,0,NONE,SUBS,135 ,AIR ,,SCF-NP,TXI
ERA15FA297,1,8/7/2015,8,Friday,442412N,0741213W,Saranac Lake,NY,USA,4,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ICL
ERA15FA298,1,8/7/2015,8,Friday,414926N,0755240W,Montrose,PA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
WPR15FA236,1,8/6/2015,8,Thursday,343840N,1193220W,Montecito,CA,USA,2,0,FATL,SUBS,091 ,AIR ,BUS ,SCF-PP,ENR
WPR15LA237,1,8/2/2015,8,Sunday,424220N,1130540W,American Falls,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ANC15FA062,1,8/6/2015,8,Thursday,612545N,1493337W,Chugiak,AK,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
WPR15FA238,1,8/9/2015,8,Sunday,335322N,1181444W,Compton,CA,USA,1,0,FATL,DEST,091 ,AIR ,BANT,LOC-I,ICL
CEN15FA342,1,8/9/2015,8,Sunday,452528N,0845358W,Harbor Springs,MI,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,CFIT,APR
ERA15LA304,1,8/7/2015,8,Friday,373439N,0844610W,Danville,KY,USA,0,0,NONE,SUBS,091 ,AIR ,FLTS,OTHR,ICL
ERA15FA299,1,8/10/2015,8,Monday,244348N,0810436W,Marathon,FL,USA,1,0,FATL,DEST,091 ,AIR ,PERS,UIMC,ICL
CEN15LA344,1,8/9/2015,8,Sunday,424517N,0941155W,Humboldt,IA,USA,1,1,FATL,SUBS,091 ,GYRO,PERS,LOC-I,MNV
GAA15CA218,1,8/8/2015,8,Saturday,412648N,0722727W,East Haddam,CT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
GAA15CA220,1,7/23/2015,7,Thursday,284226N,0813454W,Apopka,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,BIRD,TOF
CEN15LA345,1,8/5/2015,8,Wednesday,441905N,0895807W,Nekoosa,WI,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-I,TOF
CEN15FA347,1,8/9/2015,8,Sunday,373356N,0883836W,Harrisburg,IL,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,CFIT,ENR
GAA15CA221,1,8/11/2015,8,Tuesday,325104N,0863629W,Clanton,AL,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,LDG
ERA15FA308,1,8/12/2015,8,Wednesday,285810N,0815330W,Weirsdale,FL,USA,2,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,TOF
CEN15RA352,1,8/9/2015,8,Sunday,655149N,0185611W,Akureyri,,IC,1,1,FATL,SUBS,NUSN,AIR ,,CFIT,MNV
GAA15CA222,1,8/10/2015,8,Monday,464421N,0935505W,Emily,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN15LA355,1,8/7/2015,8,Friday,322643N,0974129E,Granbury,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,MNV
WPR15FA241,1,8/13/2015,8,Thursday,485545N,1191711W,Oroville,WA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
WPR15LA242,1,8/13/2015,8,Thursday,372560N,1304960W,,PO,USA,1,0,FATL,DEST,091 ,AIR ,PERS,UNK,ENR
ERA15FA312,1,8/15/2015,8,Saturday,405148N,0741659W,West Caldwell,NJ,USA,1,0,FATL,DEST,091 ,AIR ,POSI,SCF-PP,STD
ERA15LA314,1,8/13/2015,8,Thursday,350327N,0772748W,Trenton,NC,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,ARC,LDG
WPR15MA243,1,8/16/2015,8,Sunday,323439N,1165656W,San Diego,CA,USA,5,0,FATL,DEST,091 ,AIR ,PERS,MAC,APR
WPR15MA243,2,8/16/2015,8,Sunday,323439N,1165656W,San Diego,CA,USA,5,0,FATL,SUBS,091 ,AIR ,OWRK,MAC,APR
ERA15FA313,1,8/16/2015,8,Sunday,404517N,0733004W,Hicksville,NY,USA,1,1,FATL,DEST,135 ,AIR ,,SCF-PP,ENR
ERA15LA318,1,8/17/2015,8,Monday,292611N,0825644W,Chiefland,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ANC15CA064,1,8/15/2015,8,Saturday,675837N,1494509W,Coldfoot,AK,USA,0,0,NONE,DEST,091 ,AIR ,PERS,FUEL,ENR
CEN15FA362,1,8/17/2015,8,Monday,260952N,0981357W,McAllen,TX,USA,2,0,FATL,DEST,091 ,AIR ,INST,LOC-I,ICL
CEN15LA360,1,8/14/2015,8,Friday,321641N,1065420W,Las Cruces,NM,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
CEN15LA361,1,8/11/2015,8,Tuesday,394543N,0930048W,Brookfield,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,APR
GAA15CA226,1,8/4/2015,8,Tuesday,374013N,0980733W,Kingman,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
GAA15CA227,1,7/15/2015,7,Wednesday,432514N,0825239W,Sandusky,MI,USA,0,0,NONE,SUBS,091 ,HELI,PERS,CTOL,APR
DCA15LA173,1,8/15/2015,8,Saturday,351249N,0805657W,Charlotte,NC,USA,0,0,NONE,SUBS,121 ,AIR ,,WSTRW,APR
